,Date,PETR4
226,2011-11-29,21.40999984741211
227,2011-11-30,22.049999237060547
228,2011-12-01,22.520000457763672
229,2011-12-02,22.530000686645508
230,2011-12-05,22.969999313354492
231,2011-12-06,23.31999969482422
232,2011-12-07,23.290000915527344
233,2011-12-08,22.520000457763672
234,2011-12-09,23.020000457763672
235,2011-12-12,23.020000457763672
236,2011-12-13,22.420000076293945
237,2011-12-14,21.81999969482422
238,2011-12-15,21.510000228881836
239,2011-12-16,21.299999237060547
240,2011-12-19,21.1200008392334
241,2011-12-20,22.100000381469727
242,2011-12-21,21.920000076293945
243,2011-12-22,22.149999618530273
244,2011-12-23,22.219999313354492
245,2011-12-26,22.170000076293945
246,2011-12-27,22.200000762939453
247,2011-12-28,21.43000030517578
248,2011-12-29,21.489999771118164
249,2012-01-02,21.729999542236328
250,2012-01-03,22.40999984741211
251,2012-01-04,22.56999969482422
252,2012-01-05,22.309999465942383
253,2012-01-06,22.329999923706055
254,2012-01-09,22.6299991607666
255,2012-01-10,22.899999618530273
256,2012-01-11,22.90999984741211
257,2012-01-12,23.079999923706055
258,2012-01-13,23.049999237060547
259,2012-01-16,23.649999618530273
260,2012-01-17,23.649999618530273
261,2012-01-18,24.3700008392334
262,2012-01-19,24.209999084472656
263,2012-01-20,24.219999313354492
264,2012-01-23,25.1299991607666
265,2012-01-24,25.399999618530273
266,2012-01-26,24.920000076293945
267,2012-01-27,24.670000076293945
268,2012-01-30,24.56999969482422
269,2012-01-31,24.56999969482422
270,2012-02-01,24.950000762939453
271,2012-02-02,24.530000686645508
272,2012-02-03,24.610000610351562
273,2012-02-06,24.860000610351562
274,2012-02-07,25.600000381469727
275,2012-02-08,25.43000030517578
276,2012-02-09,25.5
277,2012-02-10,23.5
278,2012-02-13,23.5
279,2012-02-14,23.209999084472656
280,2012-02-15,23.100000381469727
281,2012-02-16,23.8799991607666
282,2012-02-17,24.049999237060547
283,2012-02-23,23.920000076293945
284,2012-02-24,24.479999542236328
285,2012-02-27,24.350000381469727
286,2012-02-28,24.329999923706055
287,2012-02-29,24.309999465942383
288,2012-03-01,24.8799991607666
289,2012-03-02,25.299999237060547
290,2012-03-05,24.59000015258789
291,2012-03-06,23.75
292,2012-03-07,23.979999542236328
293,2012-03-08,24.09000015258789
294,2012-03-09,23.709999084472656
295,2012-03-12,23.43000030517578
296,2012-03-13,24.43000030517578
297,2012-03-14,24.829999923706055
298,2012-03-15,24.219999313354492
299,2012-03-16,24.350000381469727
300,2012-03-19,24.350000381469727
301,2012-03-20,24.270000457763672
302,2012-03-21,24.110000610351562
303,2012-03-22,24.110000610351562
304,2012-03-23,23.700000762939453
305,2012-03-26,24.209999084472656
306,2012-03-27,23.799999237060547
307,2012-03-28,23.389999389648438
308,2012-03-29,23.31999969482422
309,2012-03-30,23.350000381469727
310,2012-04-02,23.229999542236328
311,2012-04-03,22.549999237060547
312,2012-04-04,21.760000228881836
313,2012-04-05,22.0
314,2012-04-09,21.59000015258789
315,2012-04-10,21.190000534057617
316,2012-04-11,21.350000381469727
317,2012-04-12,22.010000228881836
318,2012-04-13,21.670000076293945
319,2012-04-16,21.510000228881836
320,2012-04-17,21.579999923706055
321,2012-04-18,21.760000228881836
322,2012-04-19,21.450000762939453
323,2012-04-20,21.459999084472656
324,2012-04-23,21.280000686645508
325,2012-04-24,21.239999771118164
326,2012-04-25,21.1299991607666
327,2012-04-26,21.239999771118164
328,2012-04-27,20.93000030517578
329,2012-04-30,21.290000915527344
330,2012-05-02,21.290000915527344
331,2012-05-03,21.399999618530273
332,2012-05-04,20.479999542236328
333,2012-05-07,20.579999923706055
334,2012-05-08,20.260000228881836
335,2012-05-09,20.15999984741211
336,2012-05-10,19.920000076293945
337,2012-05-11,19.530000686645508
338,2012-05-14,18.899999618530273
339,2012-05-15,18.489999771118164
340,2012-05-16,19.290000915527344
341,2012-05-17,18.43000030517578
342,2012-05-18,19.06999969482422
343,2012-05-21,19.06999969482422
344,2012-05-22,19.709999084472656
345,2012-05-23,19.229999542236328
346,2012-05-24,18.700000762939453
347,2012-05-25,18.639999389648438
348,2012-05-28,18.790000915527344
349,2012-05-29,18.850000381469727
350,2012-05-30,18.350000381469727
351,2012-05-31,19.1299991607666
352,2012-06-01,18.799999237060547
353,2012-06-04,19.110000610351562
354,2012-06-05,18.799999237060547
355,2012-06-06,19.09000015258789
356,2012-06-08,18.8799991607666
357,2012-06-11,18.389999389648438
358,2012-06-12,18.600000381469727
359,2012-06-13,18.899999618530273
360,2012-06-14,18.170000076293945
361,2012-06-15,18.549999237060547
362,2012-06-18,18.549999237060547
363,2012-06-19,19.649999618530273
364,2012-06-20,19.899999618530273
365,2012-06-21,19.270000457763672
366,2012-06-22,19.549999237060547
367,2012-06-25,17.799999237060547
368,2012-06-26,18.0
369,2012-06-27,17.639999389648438
370,2012-06-28,17.700000762939453
371,2012-06-29,18.25
372,2012-07-02,18.360000610351562
373,2012-07-03,18.989999771118164
374,2012-07-04,18.950000762939453
375,2012-07-05,19.600000381469727
376,2012-07-06,19.200000762939453
377,2012-07-10,18.389999389648438
378,2012-07-11,18.540000915527344
379,2012-07-12,18.579999923706055
380,2012-07-13,19.549999237060547
381,2012-07-16,19.549999237060547
382,2012-07-17,19.25
383,2012-07-18,19.329999923706055
384,2012-07-19,19.6200008392334
385,2012-07-20,19.18000030517578
386,2012-07-23,18.959999084472656
387,2012-07-24,18.790000915527344
388,2012-07-25,19.0
389,2012-07-26,19.260000228881836
390,2012-07-27,20.170000076293945
391,2012-07-30,20.309999465942383
392,2012-07-31,19.5
393,2012-08-01,19.81999969482422
394,2012-08-02,19.600000381469727
395,2012-08-03,19.940000534057617
396,2012-08-06,19.920000076293945
397,2012-08-07,20.25
398,2012-08-08,21.18000030517578
399,2012-08-09,21.0
400,2012-08-10,21.0
401,2012-08-13,21.030000686645508
402,2012-08-14,20.84000015258789
403,2012-08-15,21.049999237060547
404,2012-08-16,21.459999084472656
405,2012-08-17,21.549999237060547
406,2012-08-20,21.549999237060547
407,2012-08-21,21.239999771118164
408,2012-08-22,21.489999771118164
409,2012-08-23,21.209999084472656
410,2012-08-24,21.229999542236328
411,2012-08-27,21.3700008392334
412,2012-08-28,21.420000076293945
413,2012-08-29,21.209999084472656
414,2012-08-30,21.040000915527344
415,2012-08-31,20.760000228881836
416,2012-09-03,20.639999389648438
417,2012-09-04,20.43000030517578
418,2012-09-05,20.59000015258789
419,2012-09-06,21.0
420,2012-09-10,21.229999542236328
421,2012-09-11,21.709999084472656
422,2012-09-12,21.989999771118164
423,2012-09-13,22.899999618530273
424,2012-09-14,23.299999237060547
425,2012-09-17,23.270000457763672
426,2012-09-18,23.200000762939453
427,2012-09-19,22.670000076293945
428,2012-09-20,23.010000228881836
429,2012-09-21,22.700000762939453
430,2012-09-24,22.959999084472656
431,2012-09-25,22.670000076293945
432,2012-09-26,22.770000457763672
433,2012-09-27,22.709999084472656
434,2012-09-28,22.3700008392334
435,2012-10-01,22.510000228881836
436,2012-10-02,22.700000762939453
437,2012-10-03,22.34000015258789
438,2012-10-04,22.399999618530273
439,2012-10-05,22.25
440,2012-10-08,22.3700008392334
441,2012-10-09,22.219999313354492
442,2012-10-10,22.1200008392334
443,2012-10-11,22.5
444,2012-10-15,22.799999237060547
445,2012-10-16,22.799999237060547
446,2012-10-17,22.649999618530273
447,2012-10-18,22.5
448,2012-10-19,22.25
449,2012-10-22,22.25
450,2012-10-23,21.670000076293945
451,2012-10-24,21.540000915527344
452,2012-10-25,21.75
453,2012-10-26,22.25
454,2012-10-29,21.350000381469727
455,2012-10-30,21.530000686645508
456,2012-10-31,20.799999237060547
457,2012-11-01,20.850000381469727
458,2012-11-05,21.239999771118164
459,2012-11-06,21.68000030517578
460,2012-11-07,21.18000030517578
461,2012-11-08,20.610000610351562
462,2012-11-09,20.780000686645508
463,2012-11-12,20.440000534057617
464,2012-11-13,20.469999313354492
465,2012-11-14,19.799999237060547
466,2012-11-16,19.030000686645508
467,2012-11-19,19.1299991607666
468,2012-11-21,18.6200008392334
469,2012-11-22,18.649999618530273
470,2012-11-23,19.170000076293945
471,2012-11-26,18.81999969482422
472,2012-11-27,18.510000228881836
473,2012-11-28,18.649999618530273
474,2012-11-29,19.149999618530273
475,2012-11-30,18.65999984741211
476,2012-12-03,19.0
477,2012-12-04,18.81999969482422
478,2012-12-05,18.940000534057617
479,2012-12-06,18.700000762939453
480,2012-12-07,19.079999923706055
481,2012-12-10,19.56999969482422
482,2012-12-11,19.989999771118164
483,2012-12-12,19.850000381469727
484,2012-12-13,19.56999969482422
485,2012-12-14,20.209999084472656
486,2012-12-17,19.920000076293945
487,2012-12-18,20.170000076293945
488,2012-12-19,20.93000030517578
489,2012-12-20,21.049999237060547
490,2012-12-21,20.690000534057617
491,2012-12-26,20.059999465942383
492,2012-12-27,19.40999984741211
493,2012-12-28,19.520000457763672
494,2013-01-02,19.690000534057617
495,2013-01-03,20.399999618530273
496,2013-01-04,20.43000030517578
497,2013-01-07,20.079999923706055
498,2013-01-08,19.5
499,2013-01-09,19.68000030517578
500,2013-01-10,19.829999923706055
501,2013-01-11,19.8799991607666
502,2013-01-14,19.719999313354492
503,2013-01-15,19.81999969482422
504,2013-01-16,19.84000015258789
505,2013-01-17,19.709999084472656
506,2013-01-18,19.579999923706055
507,2013-01-21,19.389999389648438
508,2013-01-22,19.579999923706055
509,2013-01-23,19.549999237060547
510,2013-01-24,19.610000610351562
511,2013-01-28,19.3700008392334
512,2013-01-29,19.110000610351562
513,2013-01-30,18.200000762939453
514,2013-01-31,18.079999923706055
515,2013-02-01,18.459999084472656
516,2013-02-04,18.0
517,2013-02-05,18.079999923706055
518,2013-02-06,17.600000381469727
519,2013-02-07,17.5
520,2013-02-08,17.739999771118164
521,2013-02-13,17.799999237060547
522,2013-02-14,17.670000076293945
523,2013-02-15,17.6299991607666
524,2013-02-18,17.899999618530273
525,2013-02-19,18.100000381469727
526,2013-02-20,17.6200008392334
527,2013-02-21,17.31999969482422
528,2013-02-22,17.149999618530273
529,2013-02-25,16.950000762939453
530,2013-02-26,16.739999771118164
531,2013-02-27,16.809999465942383
532,2013-02-28,16.610000610351562
533,2013-03-01,16.899999618530273
534,2013-03-04,16.5
535,2013-03-05,16.559999465942383
536,2013-03-06,18.049999237060547
537,2013-03-07,18.950000762939453
538,2013-03-08,18.3700008392334
539,2013-03-11,18.93000030517578
540,2013-03-12,18.739999771118164
541,2013-03-13,18.75
542,2013-03-14,19.290000915527344
543,2013-03-15,19.09000015258789
544,2013-03-18,19.200000762939453
545,2013-03-19,19.100000381469727
546,2013-03-20,18.850000381469727
547,2013-03-21,18.530000686645508
548,2013-03-22,18.6299991607666
549,2013-03-25,18.59000015258789
550,2013-03-26,18.59000015258789
551,2013-03-27,18.420000076293945
552,2013-03-28,18.420000076293945
553,2013-04-01,18.030000686645508
554,2013-04-02,17.700000762939453
555,2013-04-03,18.0
556,2013-04-04,17.709999084472656
557,2013-04-05,17.799999237060547
558,2013-04-08,17.3700008392334
559,2013-04-09,18.149999618530273
560,2013-04-10,18.420000076293945
561,2013-04-11,17.989999771118164
562,2013-04-12,17.959999084472656
563,2013-04-15,17.229999542236328
564,2013-04-16,17.700000762939453
565,2013-04-17,17.170000076293945
566,2013-04-18,17.81999969482422
567,2013-04-19,18.389999389648438
568,2013-04-22,18.790000915527344
569,2013-04-23,19.1200008392334
570,2013-04-24,19.440000534057617
571,2013-04-25,19.170000076293945
572,2013-04-26,19.170000076293945
573,2013-04-29,20.420000076293945
574,2013-04-30,20.09000015258789
575,2013-05-02,20.25
576,2013-05-03,19.969999313354492
577,2013-05-06,20.329999923706055
578,2013-05-07,20.6200008392334
579,2013-05-08,20.290000915527344
580,2013-05-09,20.299999237060547
581,2013-05-10,19.959999084472656
582,2013-05-13,19.489999771118164
583,2013-05-14,19.549999237060547
584,2013-05-15,19.56999969482422
585,2013-05-16,19.75
586,2013-05-17,19.889999389648438
587,2013-05-20,20.200000762939453
588,2013-05-21,20.25
589,2013-05-22,19.920000076293945
590,2013-05-23,19.860000610351562
591,2013-05-24,20.09000015258789
592,2013-05-27,19.93000030517578
593,2013-05-28,20.040000915527344
594,2013-05-29,19.850000381469727
595,2013-05-31,20.059999465942383
596,2013-06-03,20.290000915527344
597,2013-06-04,20.06999969482422
598,2013-06-05,19.420000076293945
599,2013-06-06,19.459999084472656
600,2013-06-07,18.84000015258789
601,2013-06-10,18.8799991607666
602,2013-06-11,18.530000686645508
603,2013-06-12,18.1200008392334
604,2013-06-13,18.799999237060547
605,2013-06-14,18.350000381469727
606,2013-06-17,18.09000015258789
607,2013-06-18,17.829999923706055
608,2013-06-19,17.200000762939453
609,2013-06-20,16.889999389648438
610,2013-06-21,16.40999984741211
611,2013-06-24,15.90999984741211
612,2013-06-25,16.100000381469727
613,2013-06-26,16.149999618530273
614,2013-06-27,16.3799991607666
615,2013-06-28,16.170000076293945
616,2013-07-01,16.1200008392334
617,2013-07-02,15.390000343322754
618,2013-07-03,15.899999618530273
619,2013-07-04,15.960000038146973
620,2013-07-05,15.149999618530273
621,2013-07-08,15.0
622,2013-07-10,15.25
623,2013-07-11,15.760000228881836
624,2013-07-12,15.430000305175781
625,2013-07-15,15.5
626,2013-07-16,15.75
627,2013-07-17,16.059999465942383
628,2013-07-18,16.100000381469727
629,2013-07-19,15.979999542236328
630,2013-07-22,16.299999237060547
631,2013-07-23,16.40999984741211
632,2013-07-24,16.389999389648438
633,2013-07-25,16.84000015258789
634,2013-07-26,16.84000015258789
635,2013-07-29,16.68000030517578
636,2013-07-30,16.459999084472656
637,2013-07-31,16.290000915527344
638,2013-08-01,16.940000534057617
639,2013-08-02,16.809999465942383
640,2013-08-05,16.649999618530273
641,2013-08-06,16.280000686645508
642,2013-08-07,16.25
643,2013-08-08,16.649999618530273
644,2013-08-09,17.079999923706055
645,2013-08-12,16.600000381469727
646,2013-08-13,16.3700008392334
647,2013-08-14,16.950000762939453
648,2013-08-15,17.829999923706055
649,2013-08-16,17.780000686645508
650,2013-08-19,17.829999923706055
651,2013-08-20,17.1299991607666
652,2013-08-21,17.34000015258789
653,2013-08-22,18.260000228881836
654,2013-08-23,18.549999237060547
655,2013-08-26,18.190000534057617
656,2013-08-27,17.450000762939453
657,2013-08-28,17.15999984741211
658,2013-08-29,16.899999618530273
659,2013-08-30,16.989999771118164
660,2013-09-02,16.899999618530273
661,2013-09-03,16.780000686645508
662,2013-09-04,16.850000381469727
663,2013-09-05,17.540000915527344
664,2013-09-06,17.760000228881836
665,2013-09-09,18.170000076293945
666,2013-09-10,18.34000015258789
667,2013-09-11,18.25
668,2013-09-12,17.850000381469727
669,2013-09-13,18.1299991607666
670,2013-09-16,18.450000762939453
671,2013-09-17,18.530000686645508
672,2013-09-18,18.899999618530273
673,2013-09-19,19.15999984741211
674,2013-09-20,18.940000534057617
675,2013-09-23,19.149999618530273
676,2013-09-24,18.770000457763672
677,2013-09-25,18.799999237060547
678,2013-09-26,18.59000015258789
679,2013-09-27,18.479999542236328
680,2013-09-30,18.360000610351562
681,2013-10-01,18.65999984741211
682,2013-10-02,18.780000686645508
683,2013-10-03,18.540000915527344
684,2013-10-04,18.670000076293945
685,2013-10-07,18.6200008392334
686,2013-10-08,18.309999465942383
687,2013-10-09,18.06999969482422
688,2013-10-10,18.149999618530273
689,2013-10-11,18.100000381469727
690,2013-10-14,18.270000457763672
691,2013-10-15,18.420000076293945
692,2013-10-16,18.350000381469727
693,2013-10-17,18.209999084472656
694,2013-10-18,17.940000534057617
695,2013-10-21,18.8799991607666
696,2013-10-22,18.549999237060547
697,2013-10-23,18.329999923706055
698,2013-10-24,18.239999771118164
699,2013-10-25,18.489999771118164
700,2013-10-28,19.889999389648438
701,2013-10-29,19.700000762939453
702,2013-10-30,19.950000762939453
703,2013-10-31,20.290000915527344
704,2013-11-01,19.860000610351562
705,2013-11-04,20.219999313354492
706,2013-11-05,20.25
707,2013-11-06,20.40999984741211
708,2013-11-07,20.0
709,2013-11-08,19.639999389648438
710,2013-11-11,20.09000015258789
711,2013-11-12,19.549999237060547
712,2013-11-13,19.940000534057617
713,2013-11-14,20.450000762939453
714,2013-11-18,21.440000534057617
715,2013-11-19,21.110000610351562
716,2013-11-21,20.899999618530273
717,2013-11-22,20.670000076293945
718,2013-11-25,20.360000610351562
719,2013-11-26,19.079999923706055
720,2013-11-27,18.969999313354492
721,2013-11-28,18.65999984741211
722,2013-11-29,19.1200008392334
723,2013-12-02,17.360000610351562
724,2013-12-03,17.510000228881836
725,2013-12-04,17.459999084472656
726,2013-12-05,17.6299991607666
727,2013-12-06,17.229999542236328
728,2013-12-09,17.450000762939453
729,2013-12-10,17.299999237060547
730,2013-12-11,16.780000686645508
731,2013-12-12,16.860000610351562
732,2013-12-13,17.219999313354492
733,2013-12-16,17.34000015258789
734,2013-12-17,16.799999237060547
735,2013-12-18,16.84000015258789
736,2013-12-19,17.25
737,2013-12-20,16.90999984741211
738,2013-12-23,17.059999465942383
739,2013-12-26,16.920000076293945
740,2013-12-27,16.93000030517578
741,2013-12-30,17.079999923706055
742,2014-01-02,16.75
743,2014-01-03,16.5
744,2014-01-06,16.6200008392334
745,2014-01-07,16.15999984741211
746,2014-01-08,16.190000534057617
747,2014-01-09,15.699999809265137
748,2014-01-10,15.970000267028809
749,2014-01-13,15.770000457763672
750,2014-01-14,15.699999809265137
751,2014-01-15,16.040000915527344
752,2014-01-16,15.59000015258789
753,2014-01-17,15.510000228881836
754,2014-01-20,15.180000305175781
755,2014-01-21,15.34000015258789
756,2014-01-22,15.84000015258789
757,2014-01-23,15.470000267028809
758,2014-01-24,15.100000381469727
759,2014-01-27,15.109999656677246
760,2014-01-28,15.050000190734863
761,2014-01-29,14.800000190734863
762,2014-01-30,14.699999809265137
763,2014-01-31,14.699999809265137
764,2014-02-03,13.850000381469727
765,2014-02-04,14.09000015258789
766,2014-02-05,13.829999923706055
767,2014-02-06,14.210000038146973
768,2014-02-07,14.449999809265137
769,2014-02-10,14.609999656677246
770,2014-02-11,14.960000038146973
771,2014-02-12,14.960000038146973
772,2014-02-13,14.609999656677246
773,2014-02-14,14.579999923706055
774,2014-02-17,14.430000305175781
775,2014-02-18,14.109999656677246
776,2014-02-19,14.199999809265137
777,2014-02-20,14.15999984741211
778,2014-02-21,14.149999618530273
779,2014-02-24,14.5
780,2014-02-25,14.180000305175781
781,2014-02-26,13.699999809265137
782,2014-02-27,14.039999961853027
783,2014-02-28,13.59000015258789
784,2014-03-05,13.289999961853027
785,2014-03-06,13.430000305175781
786,2014-03-07,13.319999694824219
787,2014-03-10,13.010000228881836
788,2014-03-11,13.109999656677246
789,2014-03-12,13.319999694824219
790,2014-03-13,13.029999732971191
791,2014-03-14,12.779999732971191
792,2014-03-17,12.569999694824219
793,2014-03-18,12.970000267028809
794,2014-03-19,13.34000015258789
795,2014-03-20,13.989999771118164
796,2014-03-21,14.020000457763672
797,2014-03-24,14.420000076293945
798,2014-03-25,14.479999542236328
799,2014-03-26,14.399999618530273
800,2014-03-27,15.569999694824219
801,2014-03-28,15.65999984741211
802,2014-03-31,15.779999732971191
803,2014-04-01,15.8100004196167
804,2014-04-02,15.5600004196167
805,2014-04-03,15.399999618530273
806,2014-04-04,15.4399995803833
807,2014-04-07,16.459999084472656
808,2014-04-08,15.989999771118164
809,2014-04-09,15.850000381469727
810,2014-04-10,15.680000305175781
811,2014-04-11,16.190000534057617
812,2014-04-14,15.930000305175781
813,2014-04-15,15.319999694824219
814,2014-04-16,15.779999732971191
815,2014-04-17,16.3799991607666
816,2014-04-22,15.960000038146973
817,2014-04-23,16.040000915527344
818,2014-04-24,16.1299991607666
819,2014-04-25,16.030000686645508
820,2014-04-28,16.559999465942383
821,2014-04-29,16.690000534057617
822,2014-04-30,16.559999465942383
823,2014-05-02,17.700000762939453
824,2014-05-05,17.56999969482422
825,2014-05-06,18.239999771118164
826,2014-05-07,18.579999923706055
827,2014-05-08,17.8799991607666
828,2014-05-09,17.670000076293945
829,2014-05-12,18.030000686645508
830,2014-05-13,17.959999084472656
831,2014-05-14,18.290000915527344
832,2014-05-15,18.030000686645508
833,2014-05-16,18.010000228881836
834,2014-05-19,17.940000534057617
835,2014-05-20,17.299999237060547
836,2014-05-21,17.459999084472656
837,2014-05-22,17.68000030517578
838,2014-05-23,17.700000762939453
839,2014-05-26,17.860000610351562
840,2014-05-27,17.489999771118164
841,2014-05-28,17.700000762939453
842,2014-05-29,17.299999237060547
843,2014-05-30,16.690000534057617
844,2014-06-02,16.549999237060547
845,2014-06-03,16.899999618530273
846,2014-06-04,16.600000381469727
847,2014-06-05,16.31999969482422
848,2014-06-06,17.68000030517578
849,2014-06-09,18.06999969482422
850,2014-06-10,18.670000076293945
851,2014-06-11,18.8799991607666
852,2014-06-13,18.989999771118164
853,2014-06-16,18.739999771118164
854,2014-06-17,18.31999969482422
855,2014-06-18,19.0
856,2014-06-20,18.700000762939453
857,2014-06-23,18.299999237060547
858,2014-06-24,17.639999389648438
859,2014-06-25,17.290000915527344
860,2014-06-26,17.31999969482422
861,2014-06-27,17.200000762939453
862,2014-06-30,17.290000915527344
863,2014-07-01,17.190000534057617
864,2014-07-02,17.1200008392334
865,2014-07-03,17.520000457763672
866,2014-07-04,17.5
867,2014-07-07,17.31999969482422
868,2014-07-08,17.329999923706055
869,2014-07-10,18.110000610351562
870,2014-07-11,18.239999771118164
871,2014-07-14,19.100000381469727
872,2014-07-15,19.260000228881836
873,2014-07-16,19.309999465942383
874,2014-07-17,19.559999465942383
875,2014-07-18,20.520000457763672
876,2014-07-21,20.940000534057617
877,2014-07-22,21.049999237060547
878,2014-07-23,20.25
879,2014-07-24,20.309999465942383
880,2014-07-25,20.489999771118164
881,2014-07-28,20.149999618530273
882,2014-07-29,19.6200008392334
883,2014-07-30,19.850000381469727
884,2014-07-31,19.100000381469727
885,2014-08-01,19.0
886,2014-08-04,19.549999237060547
887,2014-08-05,19.700000762939453
888,2014-08-06,20.309999465942383
889,2014-08-07,20.149999618530273
890,2014-08-08,19.309999465942383
891,2014-08-11,20.139999389648438
892,2014-08-12,19.670000076293945
893,2014-08-13,18.690000534057617
894,2014-08-14,18.600000381469727
895,2014-08-15,20.059999465942383
896,2014-08-18,20.399999618530273
897,2014-08-19,20.90999984741211
898,2014-08-20,21.360000610351562
899,2014-08-21,21.299999237060547
900,2014-08-22,20.920000076293945
901,2014-08-25,22.040000915527344
902,2014-08-26,21.84000015258789
903,2014-08-27,22.84000015258789
904,2014-08-28,22.84000015258789
905,2014-08-29,23.360000610351562
906,2014-09-01,23.829999923706055
907,2014-09-02,24.559999465942383
908,2014-09-03,23.950000762939453
909,2014-09-04,22.790000915527344
910,2014-09-05,22.81999969482422
911,2014-09-08,21.700000762939453
912,2014-09-09,21.479999542236328
913,2014-09-10,20.950000762939453
914,2014-09-11,21.209999084472656
915,2014-09-12,20.139999389648438
916,2014-09-15,20.579999923706055
917,2014-09-16,21.549999237060547
918,2014-09-17,22.1200008392334
919,2014-09-18,21.290000915527344
920,2014-09-19,20.90999984741211
921,2014-09-22,20.59000015258789
922,2014-09-23,20.1299991607666
923,2014-09-24,20.229999542236328
924,2014-09-25,19.84000015258789
925,2014-09-26,20.940000534057617
926,2014-09-29,18.600000381469727
927,2014-09-30,18.09000015258789
928,2014-10-01,17.09000015258789
929,2014-10-02,17.299999237060547
930,2014-10-03,18.350000381469727
931,2014-10-06,20.389999389648438
932,2014-10-07,21.209999084472656
933,2014-10-08,20.850000381469727
934,2014-10-09,21.200000762939453
935,2014-10-10,20.049999237060547
936,2014-10-13,22.1299991607666
937,2014-10-14,21.600000381469727
938,2014-10-15,20.149999618530273
939,2014-10-16,18.649999618530273
940,2014-10-17,19.09000015258789
941,2014-10-20,17.920000076293945
942,2014-10-21,16.899999618530273
943,2014-10-22,16.610000610351562
944,2014-10-23,15.510000228881836
945,2014-10-24,16.6200008392334
946,2014-10-27,14.520000457763672
947,2014-10-28,15.029999732971191
948,2014-10-29,14.020000457763672
949,2014-10-30,14.319999694824219
950,2014-10-31,15.279999732971191
951,2014-11-03,14.850000381469727
952,2014-11-04,14.819999694824219
953,2014-11-05,14.399999618530273
954,2014-11-06,14.0600004196167
955,2014-11-07,14.270000457763672
956,2014-11-10,13.979999542236328
957,2014-11-11,14.0
958,2014-11-12,14.109999656677246
959,2014-11-13,13.600000381469727
960,2014-11-14,13.199999809265137
961,2014-11-17,12.600000381469727
962,2014-11-18,12.449999809265137
963,2014-11-19,12.779999732971191
964,2014-11-21,14.300000190734863
965,2014-11-24,14.210000038146973
966,2014-11-25,14.149999618530273
967,2014-11-26,14.170000076293945
968,2014-11-27,13.4399995803833
969,2014-11-28,12.84000015258789
970,2014-12-01,12.319999694824219
971,2014-12-02,12.170000076293945
972,2014-12-03,12.710000038146973
973,2014-12-04,12.270000457763672
974,2014-12-05,12.180000305175781
975,2014-12-08,11.510000228881836
976,2014-12-09,11.420000076293945
977,2014-12-10,10.880000114440918
978,2014-12-11,10.630000114440918
979,2014-12-12,10.1899995803833
980,2014-12-15,9.0600004196167
981,2014-12-16,9.369999885559082
982,2014-12-17,9.470000267028809
983,2014-12-18,9.569999694824219
984,2014-12-19,9.829999923706055
985,2014-12-22,10.369999885559082
986,2014-12-23,10.90999984741211
987,2014-12-26,10.319999694824219
988,2014-12-29,10.279999732971191
989,2014-12-30,10.029999732971191
990,2015-01-02,9.359999656677246
991,2015-01-05,8.5600004196167
992,2015-01-06,8.279999732971191
993,2015-01-07,8.670000076293945
994,2015-01-08,9.229999542236328
995,2015-01-09,9.510000228881836
996,2015-01-12,8.84000015258789
997,2015-01-13,9.09000015258789
998,2015-01-14,8.90999984741211
999,2015-01-15,9.3100004196167
1000,2015-01-16,9.4399995803833
1001,2015-01-19,9.170000076293945
1002,2015-01-20,9.3100004196167
1003,2015-01-21,9.899999618530273
1004,2015-01-22,10.229999542236328
1005,2015-01-23,9.979999542236328
1006,2015-01-26,9.829999923706055
1007,2015-01-27,10.140000343322754
1008,2015-01-28,9.109999656677246
1009,2015-01-29,8.670000076293945
1010,2015-01-30,8.300000190734863
1011,2015-02-02,8.789999961853027
1012,2015-02-03,9.970000267028809
1013,2015-02-04,10.020000457763672
1014,2015-02-05,9.829999923706055
1015,2015-02-06,9.119999885559082
1016,2015-02-09,9.399999618530273
1017,2015-02-10,8.90999984741211
1018,2015-02-11,9.079999923706055
1019,2015-02-12,9.449999809265137
1020,2015-02-13,10.029999732971191
1021,2015-02-18,10.039999961853027
1022,2015-02-19,9.710000038146973
1023,2015-02-20,9.640000343322754
1024,2015-02-23,9.5
1025,2015-02-24,9.899999618530273
1026,2015-02-25,9.399999618530273
1027,2015-02-26,9.229999542236328
1028,2015-02-27,9.550000190734863
1029,2015-03-02,9.420000076293945
1030,2015-03-03,9.569999694824219
1031,2015-03-04,9.270000457763672
1032,2015-03-05,9.239999771118164
1033,2015-03-06,9.25
1034,2015-03-09,8.920000076293945
1035,2015-03-10,8.520000457763672
1036,2015-03-11,8.739999771118164
1037,2015-03-12,8.470000267028809
1038,2015-03-13,8.34000015258789
1039,2015-03-16,8.390000343322754
1040,2015-03-17,8.859999656677246
1041,2015-03-18,9.199999809265137
1042,2015-03-19,8.920000076293945
1043,2015-03-20,9.220000267028809
1044,2015-03-23,9.329999923706055
1045,2015-03-24,9.420000076293945
1046,2015-03-25,9.800000190734863
1047,2015-03-26,9.329999923706055
1048,2015-03-27,9.359999656677246
1049,2015-03-30,9.710000038146973
1050,2015-03-31,9.65999984741211
1051,2015-04-01,10.260000228881836
1052,2015-04-02,10.6899995803833
1053,2015-04-06,10.710000038146973
1054,2015-04-07,10.920000076293945
1055,2015-04-08,10.569999694824219
1056,2015-04-09,11.579999923706055
