,Date,Fuel_Price
184,2011-11-23,2.742427098674521
185,2011-11-24,2.92
186,2011-11-28,2.712686234817814
187,2011-11-29,2.7386261682242994
188,2011-11-30,2.7441738197424894
189,2011-12-01,2.7987882352941176
190,2011-12-05,2.742934065934066
191,2011-12-06,2.703642477876106
192,2011-12-07,2.728787276341948
193,2011-12-08,2.8966344086021505
194,2011-12-12,2.7392533632286993
195,2011-12-13,2.747949245541838
196,2011-12-14,2.7199436392914653
197,2011-12-15,2.89
198,2011-12-19,2.7387751937984497
199,2011-12-20,2.7140978384527874
200,2011-12-21,2.785367816091954
201,2011-12-22,2.6456231343283583
202,2011-12-26,2.7481595576619275
203,2011-12-27,2.7131384335154825
204,2011-12-28,2.7442792642140468
205,2011-12-29,2.814
206,2012-01-02,2.736921052631579
207,2012-01-03,2.712963680387409
208,2012-01-04,2.740883408071749
209,2012-01-05,2.7895668202764976
210,2012-01-09,2.781779069767442
211,2012-01-10,2.718236363636364
212,2012-01-11,2.7043974820143886
213,2012-01-12,3.023285714285714
214,2012-01-16,2.7123333333333335
215,2012-01-17,2.6990000000000003
216,2012-01-18,2.756447284345048
217,2012-01-19,2.6470985915492955
218,2012-01-23,2.642024822695036
219,2012-01-24,2.734144155844156
220,2012-01-25,2.7236252723311547
221,2012-01-26,2.7138591549295774
222,2012-01-27,2.829333333333333
223,2012-01-30,2.7802237354085606
224,2012-01-31,2.6806892052194544
225,2012-02-01,2.7483793911007024
226,2012-02-02,2.551153846153846
227,2012-02-06,2.5452
228,2012-02-07,2.7081872
229,2012-02-08,2.7217037037037035
230,2012-02-09,3.0712608695652173
231,2012-02-13,2.6392919254658382
232,2012-02-14,2.699967284623773
233,2012-02-15,2.7442341463414635
234,2012-02-16,2.7019326923076923
235,2012-02-20,2.7105425531914893
236,2012-02-21,2.5900675675675675
237,2012-02-22,2.7045443886097154
238,2012-02-23,2.7610955993930197
239,2012-02-24,2.6120235294117644
240,2012-02-27,2.6704517543859647
241,2012-02-28,2.6838232044198893
242,2012-02-29,2.7517421981004073
243,2012-03-01,2.7467288135593217
244,2012-03-02,2.649
245,2012-03-05,2.6324666666666667
246,2012-03-06,2.6814664391353813
247,2012-03-07,2.7579661835748794
248,2012-03-08,2.962981818181818
249,2012-03-12,2.7094162162162165
250,2012-03-13,2.7126004140786746
251,2012-03-14,2.7359424724602204
252,2012-03-15,2.761206349206349
253,2012-03-19,2.7613846153846153
254,2012-03-20,2.6985736040609134
255,2012-03-21,2.727969957081545
256,2012-03-22,2.879875
257,2012-03-26,2.6589602649006623
258,2012-03-27,2.7325618932038833
259,2012-03-28,2.7144454713493533
260,2012-03-29,2.7765124555160146
261,2012-04-02,2.7615000000000003
262,2012-04-03,2.6914444444444445
263,2012-04-04,2.7042285298398836
264,2012-04-05,3.0590434782608695
265,2012-04-09,2.683621951219512
266,2012-04-10,2.7220211345939935
267,2012-04-11,2.7425438596491225
268,2012-04-12,2.723010256410256
269,2012-04-16,2.6846163265306124
270,2012-04-17,2.737923177083333
271,2012-04-18,2.7043333333333335
272,2012-04-19,2.887657894736842
273,2012-04-23,2.620428571428571
274,2012-04-24,2.7032311062431544
275,2012-04-25,2.763167605633803
276,2012-04-26,2.6485833333333333
277,2012-04-30,2.6657531914893617
278,2012-05-01,2.765842105263158
279,2012-05-02,2.7355272887323947
280,2012-05-03,2.701498293515358
281,2012-05-04,2.61320618556701
282,2012-05-07,2.7120369515011546
283,2012-05-08,2.7324416315049227
284,2012-05-09,2.685332
285,2012-05-10,2.6949666666666667
286,2012-05-14,2.7273333333333336
287,2012-05-15,2.6866181229773463
288,2012-05-16,2.7522549342105265
289,2012-05-17,2.8210875
290,2012-05-21,2.699305676855895
291,2012-05-22,2.715184647302905
292,2012-05-23,2.7250562248995984
293,2012-05-24,2.7165519287833826
294,2012-05-28,2.660453237410072
295,2012-05-29,2.7397858910891086
296,2012-05-30,2.6991876790830944
297,2012-05-31,2.76621768707483
298,2012-06-04,2.6672786885245903
299,2012-06-05,2.7186444672131147
300,2012-06-06,2.715585526315789
301,2012-06-11,2.714839441535777
302,2012-06-12,2.705226984126984
303,2012-06-13,2.729951923076923
304,2012-06-14,2.8386571428571425
305,2012-06-18,2.5967074468085105
306,2012-06-19,2.7024568733153638
307,2012-06-20,2.7557177985948473
308,2012-06-21,2.6986363636363637
309,2012-06-25,2.673507042253521
310,2012-06-26,2.734864145658263
311,2012-06-27,2.686625258799172
312,2012-06-28,2.853590909090909
313,2012-07-02,2.7128308823529412
314,2012-07-03,2.7320277136258664
315,2012-07-04,2.7072434607645874
316,2012-07-05,2.6360829694323145
317,2012-07-09,2.6796489361702127
318,2012-07-10,2.6670453834115806
319,2012-07-11,2.726957994579946
320,2012-07-12,2.720452914798206
321,2012-07-13,2.5492
322,2012-07-16,2.704776785714286
323,2012-07-17,2.697065368567455
324,2012-07-18,2.710530805687204
325,2012-07-19,2.7446298507462688
326,2012-07-23,2.6832131147540985
327,2012-07-24,2.7180371900826445
328,2012-07-25,2.7046493092454833
329,2012-07-26,2.842765625
330,2012-07-30,2.672150289017341
331,2012-07-31,2.6984311814859923
332,2012-08-01,2.6871300527240773
333,2012-08-02,2.7210775862068965
334,2012-08-06,2.661328125
335,2012-08-07,2.7004129213483146
336,2012-08-08,2.720572493786247
337,2012-08-09,2.57188622754491
338,2012-08-13,2.7381954674220963
339,2012-08-14,2.6505508021390374
340,2012-08-15,2.7144861294583884
341,2012-08-16,2.718923076923077
342,2012-08-20,2.7143305785123966
343,2012-08-21,2.705309523809524
344,2012-08-22,2.679190374331551
345,2012-08-23,2.7076140350877194
346,2012-08-27,2.666102739726027
347,2012-08-28,2.6648915470494416
348,2012-08-29,2.712895561357702
349,2012-08-30,2.7284820717131475
350,2012-09-03,2.669684931506849
351,2012-09-04,2.644350282485876
352,2012-09-05,2.7355364464692484
353,2012-09-06,2.670805
354,2012-09-10,2.674406862745098
355,2012-09-11,2.7224609929078016
356,2012-09-12,2.700639904610493
357,2012-09-13,2.6215706806282726
358,2012-09-17,2.684464566929134
359,2012-09-18,2.6954074074074073
360,2012-09-19,2.6969030612244898
361,2012-09-20,2.958258064516129
362,2012-09-24,2.661228395061728
363,2012-09-25,2.722592445328032
364,2012-09-26,2.708331027667984
365,2012-09-27,2.654426086956522
366,2012-10-01,2.6764911504424775
367,2012-10-02,2.662221485411141
368,2012-10-03,2.7290677966101695
369,2012-10-04,2.5533571428571427
370,2012-10-08,2.72177397260274
371,2012-10-09,2.6756635802469133
372,2012-10-10,2.7008618143459913
373,2012-10-11,2.7818491379310344
374,2012-10-15,2.7182916666666666
375,2012-10-16,2.67664691943128
376,2012-10-17,2.743627771295216
377,2012-10-18,2.6970185185185187
378,2012-10-22,2.6923205128205128
379,2012-10-23,2.6710348027842223
380,2012-10-24,2.7153938753959874
381,2012-10-25,2.799283582089552
382,2012-10-29,2.6599423076923077
383,2012-10-30,2.732516548463357
384,2012-10-31,2.7078045007032348
385,2012-11-01,2.7856684782608694
386,2012-11-05,2.7093388157894736
387,2012-11-06,2.74551
388,2012-11-07,2.7734002642007924
389,2012-11-08,2.724286252354049
390,2012-11-12,2.7493846153846153
391,2012-11-13,2.721023290758828
392,2012-11-14,2.786609004739337
393,2012-11-19,2.6517282608695654
394,2012-11-20,2.7145865580448065
395,2012-11-21,2.7645056461731494
396,2012-11-22,2.7562760290556905
397,2012-11-26,2.708272222222222
398,2012-11-27,2.7540925110132157
399,2012-11-28,2.764648128342246
400,2012-11-29,2.6437387387387385
401,2012-12-03,2.733651685393258
402,2012-12-04,2.7249376391982185
403,2012-12-05,2.728581863979849
404,2012-12-06,2.8144772117962464
405,2012-12-10,2.7218246268656716
406,2012-12-11,2.765820627802691
407,2012-12-12,2.7369802143446003
408,2012-12-13,2.7904666666666667
409,2012-12-17,2.7322841530054642
410,2012-12-18,2.7154343220338983
411,2012-12-19,2.767679045092838
412,2012-12-20,2.6390000000000002
413,2012-12-24,2.713942528735632
414,2012-12-26,2.752544217687075
415,2012-12-27,2.757761904761905
416,2012-12-31,2.7209875776397516
417,2013-01-02,2.767208291203236
418,2013-01-03,2.7651785714285717
419,2013-01-04,2.6126022727272726
420,2013-01-07,2.776050104384134
421,2013-01-08,2.75995703125
422,2013-01-09,2.74940518134715
423,2013-01-10,2.7609263157894737
424,2013-01-14,2.700947802197802
425,2013-01-15,2.750115107913669
426,2013-01-16,2.751722007722008
427,2013-01-17,2.824367088607595
428,2013-01-21,2.765233830845771
429,2013-01-22,2.737764168190128
430,2013-01-23,2.763216684723727
431,2013-01-24,2.7894098360655737
432,2013-01-28,2.7182374100719424
433,2013-01-29,2.7602868632707773
434,2013-01-30,2.7977767969735186
435,2013-01-31,2.6424273504273503
436,2013-02-04,2.7711773049645387
437,2013-02-05,2.8424983240223463
438,2013-02-06,2.8914927536231887
439,2013-02-07,2.9574117647058826
440,2013-02-11,2.8585826086956523
441,2013-02-12,2.8871505376344087
442,2013-02-13,2.9110098231827113
443,2013-02-14,2.837198347107438
444,2013-02-15,2.7670481927710844
445,2013-02-18,2.7958502994011973
446,2013-02-19,2.904885416666667
447,2013-02-20,2.881945399393327
448,2013-02-21,2.8697777777777778
449,2013-02-25,2.835504694835681
450,2013-02-26,2.9009534883720933
451,2013-02-27,2.896940949935815
452,2013-02-28,2.8967363636363634
453,2013-03-04,2.873654166666667
454,2013-03-05,2.85775
455,2013-03-06,2.8854551886792454
456,2013-03-07,2.9047882352941174
457,2013-03-11,2.834140625
458,2013-03-12,2.909457920792079
459,2013-03-13,2.8918301662707835
460,2013-03-14,2.85414447592068
461,2013-03-18,2.8593781512605045
462,2013-03-19,2.841258771929825
463,2013-03-20,2.8906086529006885
464,2013-03-21,2.867729411764706
465,2013-03-25,2.844775119617225
466,2013-03-26,2.8425714285714285
467,2013-03-27,2.855523664122137
468,2013-03-28,2.949
469,2013-04-01,2.8147551020408166
470,2013-04-02,2.8694900793650793
471,2013-04-03,2.8686111111111114
472,2013-04-04,2.888538116591928
473,2013-04-08,2.837833333333333
474,2013-04-09,2.876607594936709
475,2013-04-10,2.860211872146119
476,2013-04-11,2.8788654970760232
477,2013-04-15,2.82869918699187
478,2013-04-16,2.8609364675984756
479,2013-04-17,2.8618445667125174
480,2013-04-18,3.082176470588235
481,2013-04-22,2.7950642857142856
482,2013-04-23,2.9027293233082707
483,2013-04-24,2.8425033175355447
484,2013-04-25,3.003137566137566
485,2013-04-29,2.84016459197787
486,2013-04-30,2.909542105263158
487,2013-05-01,2.8441457489878545
488,2013-05-02,2.8325306122448977
489,2013-05-03,2.7845
490,2013-05-06,2.843909090909091
491,2013-05-07,2.8513795309168444
492,2013-05-08,2.8477453051643193
493,2013-05-09,2.8779461538461537
494,2013-05-13,2.8346465863453814
495,2013-05-14,2.8349491978609627
496,2013-05-15,2.850049632352941
497,2013-05-16,2.9760625000000003
498,2013-05-20,2.859112068965517
499,2013-05-21,2.8643891472868215
500,2013-05-22,2.822492688413948
501,2013-05-23,2.788
502,2013-05-27,2.815829090909091
503,2013-05-28,2.8374339887640447
504,2013-05-29,2.8313085106382974
505,2013-06-03,2.8161240310077518
506,2013-06-04,2.811397590361446
507,2013-06-05,2.848499196141479
508,2013-06-06,2.830238095238095
509,2013-06-10,2.82827
510,2013-06-11,2.8747022375215145
511,2013-06-12,2.812315789473684
512,2013-06-13,2.8670999999999998
513,2013-06-17,2.7874451827242526
514,2013-06-18,2.864348230912477
515,2013-06-19,2.814564705882353
516,2013-06-20,2.7786
517,2013-06-24,2.7601980676328504
518,2013-06-25,2.8595761316872426
519,2013-06-26,2.8013696236559142
520,2013-06-27,2.8543125
521,2013-07-01,2.834576551724138
522,2013-07-02,2.897141414141414
523,2013-07-03,2.7925859473023835
524,2013-07-04,2.839470588235294
525,2013-07-08,2.7547234042553193
526,2013-07-09,2.957037037037037
527,2013-07-10,2.8336703383162867
528,2013-07-11,2.7189547169811323
529,2013-07-12,2.6803703703703707
530,2013-07-15,2.748171875
531,2013-07-16,2.8443459357277883
532,2013-07-17,2.8087632432432437
533,2013-07-18,2.8791516587677726
534,2013-07-22,2.7339378881987577
535,2013-07-23,2.8862554585152838
536,2013-07-24,2.810780442804428
537,2013-07-25,2.8460689655172415
538,2013-07-29,2.7216171428571427
539,2013-07-30,2.8501887159533075
540,2013-07-31,2.8313719582850525
541,2013-08-01,2.813197478991597
542,2013-08-05,2.8744533333333337
543,2013-08-06,2.75006103286385
544,2013-08-07,2.802110243902439
545,2013-08-08,2.73236
546,2013-08-12,2.8461469594594595
547,2013-08-13,2.896225165562914
548,2013-08-14,2.7871318435754193
549,2013-08-15,2.815019607843137
550,2013-08-19,2.818410714285714
551,2013-08-20,2.8791728187919463
552,2013-08-21,2.8036272630457937
553,2013-08-22,2.8345000000000002
554,2013-08-26,2.7766770186335403
555,2013-08-27,2.910140909090909
556,2013-08-28,2.796789592760181
557,2013-08-29,2.8291888111888115
558,2013-09-02,2.7790946882217087
559,2013-09-03,2.85934
560,2013-09-04,2.8070342541436464
561,2013-09-05,2.8705849999999997
562,2013-09-09,2.788014662756598
563,2013-09-10,2.822292553191489
564,2013-09-11,2.8254868603042875
565,2013-09-12,2.8581265060240963
566,2013-09-16,2.7306442953020134
567,2013-09-17,2.7752329192546585
568,2013-09-18,2.859059523809524
569,2013-09-19,2.8417887323943662
570,2013-09-23,2.7654842767295595
571,2013-09-24,2.8376560846560848
572,2013-09-25,2.80859499536608
573,2013-09-26,2.9278181818181817
574,2013-09-30,2.7650405405405407
575,2013-10-01,2.764945945945946
576,2013-10-02,2.8460496054114994
577,2013-10-03,2.9820315789473684
578,2013-10-07,2.7717630979498864
579,2013-10-08,2.755926966292135
580,2013-10-09,2.8135805142083896
581,2013-10-10,2.87141647597254
582,2013-10-14,2.765658753709199
583,2013-10-15,2.815911591355599
584,2013-10-16,2.8183410475030453
585,2013-10-17,2.820228346456693
586,2013-10-21,2.794963636363636
587,2013-10-22,2.819993031358885
588,2013-10-23,2.800757653061224
589,2013-10-24,2.8679691516709513
590,2013-10-28,2.737776422764228
591,2013-10-29,2.7331546961325968
592,2013-10-30,2.8604736842105263
593,2013-10-31,2.918297142857143
594,2013-11-04,2.762946540880503
595,2013-11-05,2.7447857142857144
596,2013-11-06,2.916635367762128
597,2013-11-07,2.9098666666666664
598,2013-11-11,2.7159833333333334
599,2013-11-12,2.834932075471698
600,2013-11-13,2.8709512987012986
601,2013-11-14,2.8210828729281765
602,2013-11-18,2.8505183823529414
603,2013-11-19,2.8137663366336634
604,2013-11-20,2.8626437768240343
605,2013-11-21,2.792164383561644
606,2013-11-22,2.819
607,2013-11-25,2.797619937694704
608,2013-11-26,2.8565527123848513
609,2013-11-27,2.8415278350515467
610,2013-11-28,2.908888888888889
611,2013-12-02,2.8936474164133736
612,2013-12-03,2.9529386503067485
613,2013-12-04,2.9254366471734894
614,2013-12-05,2.9211927272727274
615,2013-12-09,2.9155786163522013
616,2013-12-10,2.894864485981308
617,2013-12-11,2.964332980972516
618,2013-12-12,3.01868932038835
619,2013-12-16,2.8883940149625937
620,2013-12-17,2.8599578454332555
621,2013-12-18,2.9655944700460832
622,2013-12-19,3.038592948717949
623,2013-12-23,2.9159745547073794
624,2013-12-24,2.9703163265306123
625,2013-12-25,2.9808695652173913
626,2013-12-26,2.9118915159944367
627,2013-12-27,2.9878373983739834
628,2013-12-30,2.924453629032258
629,2013-12-31,2.9352103825136613
630,2014-01-01,2.976020833333333
631,2014-01-02,2.914536398467433
632,2014-01-03,3.0294272151898736
633,2014-01-06,2.887013888888889
634,2014-01-07,2.978797333333333
635,2014-01-08,2.928574906367041
636,2014-01-09,3.022006711409396
637,2014-01-13,2.8654689265536724
638,2014-01-14,2.9655636896046853
639,2014-01-15,2.9054313725490197
640,2014-01-16,2.999065015479876
641,2014-01-20,2.903403645833333
642,2014-01-21,2.9798973105134476
643,2014-01-22,2.902507413509061
644,2014-01-23,3.0340328282828284
645,2014-01-27,2.89758568329718
646,2014-01-28,2.989895463510848
647,2014-01-29,2.912239393939394
648,2014-01-30,3.0400481927710845
649,2014-02-03,2.87875
650,2014-02-04,2.922704225352113
651,2014-02-05,2.9480730223123732
652,2014-02-06,2.995862857142857
653,2014-02-10,2.9173781038374718
654,2014-02-11,2.9771320754716983
655,2014-02-12,2.9388170212765954
656,2014-02-13,3.049442857142857
657,2014-02-17,2.9678372093023255
658,2014-02-18,2.931339743589744
659,2014-02-19,2.9516095890410963
660,2014-02-20,2.928572139303483
661,2014-02-24,2.8974393592677345
662,2014-02-25,2.9992458172458174
663,2014-02-26,2.916551312649165
664,2014-02-27,2.882496894409938
665,2014-03-03,2.933695035460993
666,2014-03-04,2.943512820512821
667,2014-03-05,2.9241783783783784
668,2014-03-06,3.0074170403587446
669,2014-03-07,2.984920634920635
670,2014-03-10,2.8586221498371334
671,2014-03-11,2.9848839285714286
672,2014-03-12,2.9351810193321617
673,2014-03-13,3.0493182795698925
674,2014-03-17,2.904135294117647
675,2014-03-18,2.9318369098712447
676,2014-03-19,3.006441412520064
677,2014-03-20,2.977624060150376
678,2014-03-24,2.965118090452261
679,2014-03-25,2.9918309859154926
680,2014-03-26,2.9602302968270213
681,2014-03-27,3.071561403508772
682,2014-03-31,2.911842105263158
683,2014-04-01,2.979954128440367
684,2014-04-02,2.979452132701422
685,2014-04-03,3.0343181818181817
686,2014-04-07,2.9487085020242914
687,2014-04-08,2.9395264797507785
688,2014-04-09,2.994527502254283
689,2014-04-10,2.92894
690,2014-04-14,2.8965892857142856
691,2014-04-15,2.9829808306709267
692,2014-04-16,2.9762950191570883
693,2014-04-17,2.991017094017094
694,2014-04-22,2.9755878136200717
695,2014-04-23,2.9685912518853694
696,2014-04-24,2.9908558875219686
697,2014-04-28,2.996353057199211
698,2014-04-29,2.9721915559030494
699,2014-04-30,2.983
700,2014-05-05,3.0294631578947366
701,2014-05-06,2.9980301204819275
702,2014-05-07,3.060414686825054
703,2014-05-08,3.1322545454545456
704,2014-07-01,2.88472602739726
705,2014-07-02,2.9735234541577826
706,2014-07-03,3.0099570815450645
707,2014-07-07,2.9555974576271185
708,2014-07-08,2.945501785714286
709,2014-07-09,2.9374888438133873
710,2014-07-10,2.939924453280318
711,2014-07-14,2.869743842364532
712,2014-07-15,2.917038514442916
713,2014-07-16,2.953283582089552
714,2014-07-17,3.0163267716535436
715,2014-07-21,2.9199139784946238
716,2014-07-22,2.9705611510791368
717,2014-07-23,2.940009891196835
718,2014-07-24,2.9246431924882628
719,2014-07-25,2.859
720,2014-07-28,2.862824324324324
721,2014-07-29,2.9149306930693073
722,2014-07-30,2.945436501261564
723,2014-07-31,2.931456140350877
724,2014-08-04,2.863387755102041
725,2014-08-05,2.9051189320388353
726,2014-08-06,2.9720997204100654
727,2014-08-07,2.910745341614907
728,2014-08-11,2.8470849420849422
729,2014-08-12,2.9113792325056433
730,2014-08-13,2.999179487179487
731,2014-08-14,2.9272816091954024
732,2014-08-18,2.871948275862069
733,2014-08-19,2.9147267206477734
734,2014-08-20,2.9969701657458563
735,2014-08-21,2.822908256880734
736,2014-08-25,2.9033743315508023
737,2014-08-26,2.8162014388489207
738,2014-08-27,2.9749926289926285
739,2014-08-28,2.992818181818182
740,2014-09-01,2.921222222222222
741,2014-09-02,2.9747103448275865
742,2014-09-03,2.9661789568345323
743,2014-09-04,2.874949579831933
744,2014-09-08,2.927725
745,2014-09-09,2.9311286127167633
746,2014-09-10,2.980061867266592
747,2014-09-11,2.940703125
748,2014-09-15,2.873076923076923
749,2014-09-16,2.908558095238095
750,2014-09-17,2.988901754385965
751,2014-09-18,2.929425287356322
752,2014-09-22,2.862312925170068
753,2014-09-23,2.960394805194805
754,2014-09-24,2.9672693236714975
755,2014-09-25,3.095521739130435
756,2014-09-29,2.9280230414746544
757,2014-09-30,2.9620689127105666
758,2014-10-01,2.9450619834710743
759,2014-10-02,2.9236683937823837
760,2014-10-06,2.840153846153846
761,2014-10-07,2.9289756097560975
762,2014-10-08,2.939239842726081
763,2014-10-09,3.0335663366336636
764,2014-10-13,2.8411485148514855
765,2014-10-14,2.931383631713555
766,2014-10-15,2.9926439842209076
767,2014-10-16,2.931469273743017
768,2014-10-20,2.861122807017544
769,2014-10-21,2.794866141732283
770,2014-10-22,2.977802272727273
771,2014-10-23,2.9915114754098364
772,2014-10-27,2.852796208530806
773,2014-10-28,3.002640586797066
774,2014-10-29,2.9762754716981132
775,2014-10-30,2.922572944297082
776,2014-11-03,2.869299019607843
777,2014-11-04,2.889642857142857
778,2014-11-05,2.9825134443021764
779,2014-11-06,3.0197951582867786
780,2014-11-10,2.8740055248618788
781,2014-11-11,3.0153518930957683
782,2014-11-12,3.0262291139240505
783,2014-11-13,3.0950653950953675
784,2014-11-17,2.8600792951541854
785,2014-11-18,3.043750304506699
786,2014-11-19,3.0729850543478263
787,2014-11-21,3.095
788,2014-11-24,2.9798585209003217
789,2014-11-25,2.9981132867132865
790,2014-11-26,3.0820362318840577
791,2014-11-27,3.057300578034682
792,2014-12-01,2.889915407854985
793,2014-12-02,3.0355590909090906
794,2014-12-03,3.064516611295681
795,2014-12-04,3.0933747016706445
796,2014-12-08,2.908581967213115
797,2014-12-09,3.0993636363636363
798,2014-12-10,3.0458787878787876
799,2014-12-11,3.0449607843137256
800,2014-12-15,2.988935344827586
801,2014-12-16,2.946549828178694
802,2014-12-17,3.068248359887535
803,2014-12-18,2.9743131313131315
