,Date,USD/BRL
1372,2016-04-06,3.6413
1373,2016-04-07,3.6905
1374,2016-04-08,3.5901
1375,2016-04-11,3.4924
1376,2016-04-12,3.4928
1377,2016-04-13,3.4983
1378,2016-04-14,3.4838
1379,2016-04-15,3.5332
1380,2016-04-18,3.6155
1381,2016-04-19,3.5341
1382,2016-04-20,3.5299
1383,2016-04-21,3.5386
1384,2016-04-22,3.5646
1385,2016-04-25,3.5558
1386,2016-04-26,3.5297
1387,2016-04-27,3.5267
1388,2016-04-28,3.4878
1389,2016-04-29,3.4358
1390,2016-05-02,3.5011
1391,2016-05-03,3.5599
1392,2016-05-04,3.5473
1393,2016-05-05,3.5349
1394,2016-05-06,3.5023
1395,2016-05-09,3.5164
1396,2016-05-10,3.4758
1397,2016-05-11,3.4528
1398,2016-05-12,3.4855
1399,2016-05-13,3.534
1400,2016-05-16,3.5001
1401,2016-05-17,3.4888
1402,2016-05-18,3.5683
1403,2016-05-19,3.5644
1404,2016-05-20,3.5202
1405,2016-05-23,3.5728
1406,2016-05-24,3.5713
1407,2016-05-25,3.5836
1408,2016-05-26,3.5825
1409,2016-05-27,3.6116
1410,2016-05-30,3.5713
1411,2016-05-31,3.6111
1412,2016-06-01,3.6007
1413,2016-06-02,3.5926
1414,2016-06-03,3.524
1415,2016-06-06,3.4896
1416,2016-06-07,3.4421
1417,2016-06-08,3.363
1418,2016-06-09,3.401
1419,2016-06-10,3.4188
1420,2016-06-13,3.4827
1421,2016-06-14,3.4812
1422,2016-06-15,3.4741
1423,2016-06-16,3.4661
1424,2016-06-17,3.4163
1425,2016-06-20,3.3945
1426,2016-06-21,3.4158
1427,2016-06-22,3.377
1428,2016-06-23,3.339
1429,2016-06-24,3.3739
1430,2016-06-27,3.3926
1431,2016-06-28,3.3029
1432,2016-06-29,3.222
1433,2016-06-30,3.2134
1434,2016-07-01,3.2361
1435,2016-07-04,3.2695
1436,2016-07-05,3.3024
1437,2016-07-06,3.33
1438,2016-07-07,3.3678
1439,2016-07-08,3.3006
1440,2016-07-11,3.3094
1441,2016-07-12,3.296
1442,2016-07-13,3.2637
1443,2016-07-14,3.2511
1444,2016-07-15,3.282
1445,2016-07-18,3.2532
1446,2016-07-19,3.249
1447,2016-07-20,3.2591
1448,2016-07-21,3.2722
1449,2016-07-22,3.2565
1450,2016-07-25,3.286
1451,2016-07-26,3.2768
1452,2016-07-27,3.2637
1453,2016-07-28,3.2892
1454,2016-07-29,3.2486
1455,2016-08-01,3.2649
1456,2016-08-02,3.2571
1457,2016-08-03,3.2377
1458,2016-08-04,3.1937
1459,2016-08-05,3.166
1460,2016-08-08,3.1749
1461,2016-08-09,3.1456
1462,2016-08-10,3.1271
1463,2016-08-11,3.1449
1464,2016-08-12,3.1925
1465,2016-08-15,3.1862
1466,2016-08-16,3.2027
1467,2016-08-17,3.2036
1468,2016-08-18,3.2393
1469,2016-08-19,3.2038
1470,2016-08-22,3.2014
1471,2016-08-23,3.2337
1472,2016-08-24,3.2257
1473,2016-08-25,3.2367
1474,2016-08-26,3.2655
1475,2016-08-29,3.2298
1476,2016-08-30,3.2419
1477,2016-08-31,3.2272
1478,2016-09-01,3.2582
1479,2016-09-02,3.2568
1480,2016-09-05,3.2833
1481,2016-09-06,3.1952
1482,2016-09-07,3.193
1483,2016-09-08,3.2143
1484,2016-09-09,3.2735
1485,2016-09-12,3.2458
1486,2016-09-13,3.3138
1487,2016-09-14,3.3426
1488,2016-09-15,3.3024
1489,2016-09-16,3.2622
1490,2016-09-19,3.2732
1491,2016-09-20,3.2589
1492,2016-09-21,3.2071
1493,2016-09-22,3.2208
1494,2016-09-23,3.245
1495,2016-09-26,3.2401
1496,2016-09-27,3.2346
1497,2016-09-28,3.2167
1498,2016-09-29,3.2595
1499,2016-09-30,3.2603
1500,2016-10-03,3.2105
1501,2016-10-04,3.2578
1502,2016-10-05,3.2202
1503,2016-10-06,3.2298
1504,2016-10-07,3.2204
1505,2016-10-10,3.2065
1506,2016-10-11,3.1953
1507,2016-10-12,3.2025
1508,2016-10-13,3.178
1509,2016-10-14,3.2051
1510,2016-10-17,3.2022
1511,2016-10-18,3.1888
1512,2016-10-19,3.1697
1513,2016-10-20,3.1433
1514,2016-10-21,3.1511
1515,2016-10-24,3.1246
1516,2016-10-25,3.1151
1517,2016-10-26,3.1409
1518,2016-10-27,3.1701
1519,2016-10-28,3.2065
1520,2016-10-31,3.1893
1521,2016-11-01,3.2367
1522,2016-11-02,3.2359
1523,2016-11-03,3.2425
1524,2016-11-04,3.2337
1525,2016-11-07,3.202
1526,2016-11-08,3.1695
1527,2016-11-09,3.2172
1528,2016-11-10,3.3864
1529,2016-11-11,3.3915
1530,2016-11-14,3.4331
1531,2016-11-15,3.4404
1532,2016-11-16,3.42
1533,2016-11-17,3.4193
1534,2016-11-18,3.3835
1535,2016-11-21,3.3525
1536,2016-11-22,3.355
1537,2016-11-23,3.3945
1538,2016-11-24,3.3915
1539,2016-11-25,3.4223
1540,2016-11-28,3.3859
1541,2016-11-29,3.399
1542,2016-11-30,3.3842
1543,2016-12-01,3.4718
1544,2016-12-02,3.4755
1545,2016-12-05,3.4215
1546,2016-12-06,3.408
1547,2016-12-07,3.383
1548,2016-12-08,3.3755
1549,2016-12-09,3.3785
1550,2016-12-12,3.3388
1551,2016-12-13,3.3355
1552,2016-12-14,3.3705
1553,2016-12-15,3.3695
1554,2016-12-16,3.392
1555,2016-12-19,3.365
1556,2016-12-20,3.3547
1557,2016-12-21,3.327
1558,2016-12-22,3.2875
1559,2016-12-23,3.271
1560,2016-12-26,3.277
1561,2016-12-27,3.2712
1562,2016-12-28,3.2845
1563,2016-12-29,3.2547
1564,2016-12-30,3.2547
1565,2017-01-02,3.2857
1566,2017-01-03,3.2652
1567,2017-01-04,3.2163
1568,2017-01-05,3.199
1569,2017-01-06,3.2241
1570,2017-01-09,3.1969
1571,2017-01-10,3.1961
1572,2017-01-11,3.1975
1573,2017-01-12,3.1881
1574,2017-01-13,3.2213
1575,2017-01-16,3.2418
1576,2017-01-17,3.2115
1577,2017-01-18,3.2309
1578,2017-01-19,3.1965
1579,2017-01-20,3.169
1580,2017-01-23,3.1633
1581,2017-01-24,3.1702
1582,2017-01-25,3.1702
1583,2017-01-26,3.178
1584,2017-01-27,3.141
1585,2017-01-30,3.127
1586,2017-01-31,3.1509
1587,2017-02-01,3.1295
1588,2017-02-02,3.124
1589,2017-02-03,3.1177
1590,2017-02-06,3.116
1591,2017-02-07,3.1205
1592,2017-02-08,3.1175
1593,2017-02-09,3.1301
1594,2017-02-10,3.1158
1595,2017-02-13,3.1116
1596,2017-02-14,3.085
1597,2017-02-15,3.0575
1598,2017-02-16,3.0892
1599,2017-02-17,3.1048
1600,2017-02-20,3.087
1601,2017-02-21,3.0951
1602,2017-02-22,3.064
1603,2017-02-23,3.0595
1604,2017-02-24,3.111
1605,2017-02-27,3.109
1606,2017-02-28,3.1091
1607,2017-03-01,3.09
1608,2017-03-02,3.1565
1609,2017-03-03,3.1158
1610,2017-03-06,3.1386
1611,2017-03-07,3.1195
1612,2017-03-08,3.1631
1613,2017-03-09,3.1932
1614,2017-03-10,3.1395
1615,2017-03-13,3.1529
1616,2017-03-14,3.1685
1617,2017-03-15,3.1037
